runName,projectID,lakeID,siteName,dateSample,dateTimeSample,depthClass,depthTop,depthBottom,subsampleClass,subsampleDateTime,runID,runDate,replicate,metadataID,prefix,suffix,comments,FID_RT,TCD_RT,CH4area,CO2area,CH4ppm,CO2ppm,CH4original_umolL,CO2original_umolL,flag
8_19052901,34,PA,DeepHole,5/29/19,,point,0,0,pCO2,,run19052901,5/29/19,1,gc180508,8,19052901,NA,1.454,2.192,3.7412,3.72985,64.07108053,873.2659451,0.969539707,41.64282716,
9_19052901,34,PA,DeepHole,5/29/19,,point,0,0,pCO2,,run19052901,5/29/19,2,gc180508,9,19052901,NA,1.452,2.192,4.52946,5.5978,77.57067155,1310.607158,1.173818914,62.49801409,
10_19052901,34,PA,DeepHole,5/29/19,,point,2.5,2.5,pCO2,,run19052901,5/29/19,1,gc180508,10,19052901,NA,1.453,2.192,3.58444,3.80973,61.38643855,891.9681673,0.928915029,42.53466705,
11_19052901,34,PA,DeepHole,5/29/19,,point,2.5,2.5,pCO2,,run19052901,5/29/19,2,gc180508,11,19052901,NA,1.453,2.191,3.38138,4.11187,57.90887156,962.7078948,0.876291611,45.90798335,
12_19052901,34,PA,DeepHole,5/29/19,,point,4.5,4.5,pCO2,,run19052901,5/29/19,1,gc180508,12,19052901,NA,1.456,2.191,1.72151,6.16681,29.48225324,1443.828884,0.446132872,68.8508661,
13_19052901,34,PA,DeepHole,5/29/19,,point,4.5,4.5,pCO2,,run19052901,5/29/19,2,gc180508,13,19052901,NA,1.455,2.191,1.73678,7.25301,29.74376436,1698.139773,0.450090124,80.978013,
14_19052901,34,PA,DeepHole,5/29/19,,point,6.5,6.5,pCO2,,run19052901,5/29/19,1,gc180508,14,19052901,NA,1.451,2.19,104.15386,27.53751,1783.719221,6447.328899,26.99168793,307.4492994,
15_19052901,34,PA,DeepHole,5/29/19,,point,6.5,6.5,pCO2,,run19052901,5/29/19,2,gc180508,15,19052901,NA,1.45,2.19,97.39156,26.32148,1667.909356,6162.621046,25.23922392,293.8726335,
16_19052901,34,PA,DeepHole,5/29/19,,point,8,8,pCO2,,run19052901,5/29/19,1,gc180508,16,19052901,NA,1.451,2.189,205.63072,32.834,3521.592649,7687.390656,53.28962579,366.5832639,
17_19052901,34,PA,DeepHole,5/29/19,,point,8,8,pCO2,,run19052901,5/29/19,2,gc180508,17,19052901,NA,1.45,2.189,245.03531,37.1083,4196.428173,8688.12812,63.50140667,414.3047369,
18_19052901,34,PA,DeepHole,5/29/19,,point,9,9,pCO2,,run19052901,5/29/19,1,gc180508,18,19052901,NA,1.45,2.189,336.05008,39.68045,5755.129835,9290.342955,87.08807229,443.0221379,
19_19052901,34,PA,DeepHole,5/29/19,,point,9,9,pCO2,,run19052901,5/29/19,2,gc180508,19,19052901,NA,1.45,2.189,290.42297,31.09654,4973.728616,7280.600933,75.2637125,347.1849647,
20_19052901,34,PA,DeepHole,5/29/19,,point,10,10,pCO2,,run19052901,5/29/19,1,gc180508,20,19052901,NA,1.45,2.189,359.71396,39.20547,6160.392948,9179.136376,93.22061567,437.7191069,
21_19052901,34,PA,DeepHole,5/29/19,,point,10,10,pCO2,,run19052901,5/29/19,2,gc180508,21,19052901,NA,1.45,2.189,384.82092,41.89624,6590.369976,9809.123589,99.7271362,467.76087,
22_19052901,34,PA,DeepHole,5/29/19,,point,11.5,11.5,pCO2,,run19052901,5/29/19,1,gc180508,22,19052901,NA,1.45,2.189,391.23248,35.4791,6700.173135,8306.6852,101.3887052,396.115133,
23_19052901,34,PA,DeepHole,5/29/19,,point,11.5,11.5,pCO2,,run19052901,5/29/19,2,gc180508,23,19052901,NA,1.45,2.189,432.82425,38.53235,7412.465887,9021.539482,112.1672983,430.2038932,
24_19052901,34,PA,DeepHole,5/29/19,,point,2.5,2.5,DIC,,run19052901,5/29/19,1,gc180508,24,19052901,NA,1.453,2.19,2.01994,6.12509,34.59310874,1434.061023,1.475198619,107.8390173,
25_19052901,34,PA,DeepHole,5/29/19,,point,2.5,2.5,DIC,,run19052901,5/29/19,2,gc180508,25,19052901,NA,1.454,2.19,2.16693,6.22027,37.11043155,1456.345419,1.582548067,109.514767,
26_19052901,34,PA,DeepHole,5/29/19,,point,9,9,DIC,,run19052901,5/29/19,1,gc180508,26,19052901,NA,1.45,2.19,73.66809,27.07617,1261.625715,6339.315839,53.80113498,476.7060673,
27_19052901,34,PA,DeepHole,5/29/19,,point,9,9,DIC,,run19052901,5/29/19,2,gc180508,27,19052901,NA,1.451,2.19,83.5561,32.20536,1430.965896,7540.20782,61.02252705,567.0111582,
28_19052901,34,PA,DeepHole1,5/29/19,,flux,NA,NA,flux,,run19052901,5/29/19,1,gc180508,28,19052901,NA,1.452,2.19,2.48478,3.77975,42.55387028,884.9489807,1.75611568,36.52012781,
29_19052901,34,PA,DeepHole1,5/29/19,,flux,NA,NA,flux,,run19052901,5/29/19,2,gc180508,29,19052901,NA,1.452,2.19,2.59349,4.00388,44.41561708,937.4243072,1.832946359,38.68568273,
30_19052901,34,PA,DeepHole2,5/29/19,,flux,NA,NA,flux,,run19052901,5/29/19,1,gc180508,30,19052901,NA,1.454,2.192,3.24317,4.80403,55.54191335,1124.762604,2.292107023,46.41677084,
31_19052901,34,PA,DeepHole2,5/29/19,,flux,NA,NA,flux,,run19052901,5/29/19,2,gc180508,31,19052901,NA,1.453,2.192,2.63396,4.51408,45.10869862,1056.876909,1.86154849,43.61525988,
32_19052901,34,PA,DeepHole3,5/29/19,,flux,NA,NA,flux,,run19052901,5/29/19,1,gc180508,32,19052901,NA,1.452,2.193,3.47221,5.76906,59.46440888,1350.704085,2.453980805,55.7409375,
33_19052901,34,PA,DeepHole3,5/29/19,,flux,NA,NA,flux,,run19052901,5/29/19,2,gc180508,33,19052901,NA,1.453,2.192,1.99064,3.61023,34.0913225,845.2594375,1.406882749,34.88221734,
34_19052901,34,PA,Littoral1,5/29/19,,flux,NA,NA,flux,,run19052901,5/29/19,1,gc180508,34,19052901,NA,1.452,2.192,3.32394,3.88469,56.92516503,909.518475,2.349191137,37.53406317,
35_19052901,34,PA,Littoral1,5/29/19,,flux,NA,NA,flux,,run19052901,5/29/19,2,gc180508,35,19052901,NA,1.452,2.192,3.6391,5.05261,62.32253532,1182.962384,2.571930139,48.81856285,
36_19052901,34,PA,Littoral2,5/29/19,,flux,NA,NA,flux,,run19052901,5/29/19,1,gc180508,36,19052901,NA,1.452,2.192,2.99548,3.84561,51.30002146,900.3687148,2.117052374,37.15647032,
37_19052901,34,PA,Littoral2,5/29/19,,flux,NA,NA,flux,,run19052901,5/29/19,2,gc180508,37,19052901,NA,1.452,2.192,3.35779,3.75658,57.5048737,879.5242125,2.373114589,36.29625814,
38_19052901,34,PA,Littoral3,5/29/19,,flux,NA,NA,flux,,run19052901,5/29/19,1,gc180508,38,19052901,NA,1.453,2.193,3.82247,4.15171,65.46289511,972.0355931,2.701526696,40.11402336,
39_19052901,34,PA,Littoral3,5/29/19,,flux,NA,NA,flux,,run19052901,5/29/19,2,gc180508,39,19052901,NA,1.452,2.193,3.94251,5.14407,67.51867735,1204.375819,2.786364841,49.70225381,
40_19052901,34,PA,DeepHole,5/29/19,,atm,NA,NA,atm,,run19052901,5/29/19,1,gc180508,40,19052901,NA,1.457,2.193,1.44599,1.93794,24.76375006,453.7278994,1.021951928,18.72447026,
41_19052901,34,PA,DeepHole,5/29/19,,atm,NA,NA,atm,,run19052901,5/29/19,2,gc180508,41,19052901,NA,1.458,2.193,0.954926,3.05064,16.35388128,714.2432062,0.674892957,29.47543163,
42_19052901,34,PE,DeepHole,5/29/19,,point,0,0,pCO2,,run19052901,5/29/19,2,gc180508,42,19052901,NA,1.453,2.193,2.30635,2.96331,39.49811199,693.7967231,0.597695366,33.0846029,
43_19052901,34,PE,DeepHole,5/29/19,,point,0,0,pCO2,,run19052901,5/29/19,1,gc180508,43,19052901,NA,1.454,2.192,2.26511,2.40792,38.79184358,563.7638335,0.587007935,26.88381473,
44_19052901,34,PE,DeepHole,5/29/19,,point,3.5,3.5,pCO2,,run19052901,5/29/19,2,gc180508,44,19052901,NA,1.455,2.192,2.16991,2.09285,37.16146647,489.9968184,0.562336658,23.36613827,
45_19052901,34,PE,DeepHole,5/29/19,,point,3.5,3.5,pCO2,,run19052901,5/29/19,1,gc180508,45,19052901,NA,1.454,2.194,1.62932,2.00463,27.90342482,469.3419605,0.422241643,22.38118439,
46_19052901,34,PE,DeepHole,5/29/19,,point,6,6,pCO2,,run19052901,5/29/19,2,gc180508,46,19052901,NA,1.454,2.191,1.57649,12.8335,26.99866827,3004.694158,0.408550639,143.2827653,
47_19052901,34,PE,DeepHole,5/29/19,,point,6,6,pCO2,,run19052901,5/29/19,2,gc180508,47,19052901,NA,1.457,2.192,1.60816,14.91755,27.54104268,3492.630642,0.416757985,166.5506538,
48_19052901,34,PE,DeepHole,5/29/19,,point,9,9,pCO2,,run19052901,5/29/19,1,gc180508,48,19052901,NA,1.45,2.19,147.79385,21.23182,2531.0894,4970.984184,38.30108147,237.0478734,
49_19052901,34,PE,DeepHole,5/29/19,,point,9,9,pCO2,,run19052901,5/29/19,2,gc180508,49,19052901,NA,1.45,2.19,175.52992,26.34088,3006.092067,6167.163148,45.4889413,294.0892296,
50_19052901,34,PE,DeepHole,5/29/19,,point,11,11,pCO2,,run19052901,5/29/19,1,gc180508,50,19052901,NA,1.45,2.19,267.92197,21.7082,4588.380764,5082.518543,69.43253188,242.366535,
51_19052901,34,PE,DeepHole,5/29/19,,point,11,11,pCO2,,run19052901,5/29/19,2,gc180508,51,19052901,NA,1.45,2.191,285.80359,22.4163,4894.617992,5248.305268,74.06659063,250.2722915,
52_19052901,34,PE,DeepHole,5/29/19,,point,13,13,pCO2,,run19052901,5/29/19,1,gc180508,52,19052901,NA,1.45,2.19,992.77747,32.56292,15911.11115,7623.922975,240.7709361,363.5567246,
53_19052901,34,PE,DeepHole,5/29/19,,point,13,13,pCO2,,run19052901,5/29/19,2,gc180508,53,19052901,NA,1.45,2.19,1024.95911,34.95131,16422.76869,8183.11427,248.5134668,390.2224919,
54_19052901,34,PE,DeepHole,5/29/19,,point,15,15,pCO2,,run19052901,5/29/19,1,gc180508,54,19052901,NA,1.45,2.19,1151.51941,33.15208,18434.9574,7761.8624,278.9624125,370.1345463,
55_19052901,34,PE,DeepHole,5/29/19,,point,15,15,pCO2,,run19052901,5/29/19,2,gc180508,55,19052901,NA,1.45,2.19,1101.89758,32.19037,17646.01738,7536.698226,267.0239736,359.3972986,
56_19052901,34,PE,DeepHole,5/29/19,,point,16,16,pCO2,,run19052901,5/29/19,1,gc180508,56,19052901,NA,1.45,2.189,1409.42053,38.86031,22535.34055,9098.32442,341.0104417,433.8654832,
57_19052901,34,PE,DeepHole,5/29/19,,point,16,16,pCO2,,run19052901,5/29/19,2,gc180508,57,19052901,NA,1.45,2.189,1359.09717,39.55436,21735.24687,9260.821633,328.9032228,441.6143751,
58_19052901,34,PE,DeepHole,5/29/19,,point,3.5,3.5,DIC,,run19052901,5/29/19,1,gc180508,58,19052901,NA,1.455,2.192,1.63545,4.52976,28.00840603,1060.548051,1.194398636,79.75145951,
59_19052901,34,PE,DeepHole,5/29/19,,point,3.5,3.5,DIC,,run19052901,5/29/19,2,gc180508,59,19052901,NA,1.456,2.192,1.40552,4.79424,24.07066853,1122.470481,1.026476609,84.40792387,
60_19052901,34,PE,DeepHole,5/29/19,,point,13,13,DIC,,run19052901,5/29/19,1,gc180508,60,19052901,NA,1.45,2.189,360.62173,37.89543,6175.939245,8872.418058,263.3685545,667.1911649,
61_19052901,34,PE,DeepHole,5/29/19,,point,13,13,DIC,,run19052901,5/29/19,2,gc180508,61,19052901,NA,1.45,2.189,487.42148,51.37714,8347.487677,12298.43481,355.9726992,924.8219589,
62_19052901,34,PE,DeepHole1,5/29/19,,flux,NA,NA,flux,,run19052901,5/29/19,1,gc180508,62,19052901,NA,1.455,2.192,1.74195,2.92414,29.8323048,684.6258913,1.23112135,28.25318249,
63_19052901,34,PE,DeepHole1,5/29/19,,flux,NA,NA,flux,,run19052901,5/29/19,2,gc180508,63,19052901,NA,1.452,2.192,2.19214,3.13914,37.54217322,734.9636202,1.549292664,30.33052292,
64_19052901,34,PE,DeepHole2,5/29/19,,flux,NA,NA,flux,,run19052901,5/29/19,1,gc180508,64,19052901,NA,1.453,2.195,1.69377,3.52283,29.00718327,824.7965653,1.197070185,34.03775431,
65_19052901,34,PE,DeepHole2,5/29/19,,flux,NA,NA,flux,,run19052901,5/29/19,2,gc180508,65,19052901,NA,1.453,2.192,2.30226,4.30873,39.42806743,1008.798524,1.62711986,41.63115822,
66_19052901,34,PE,DeepHole3,5/29/19,,flux,NA,NA,flux,,run19052901,5/29/19,1,gc180508,66,19052901,NA,1.454,2.192,1.92162,3.00616,32.90929909,703.8291495,1.358102936,29.04566371,
67_19052901,34,PE,DeepHole3,5/29/19,,flux,NA,NA,flux,,run19052901,5/29/19,2,gc180508,67,19052901,NA,1.455,2.193,2.29018,3.13602,39.22118764,734.2331378,1.618582332,30.30037733,
68_19052901,34,PE,Littoral1,5/29/19,,flux,NA,NA,flux,,run19052901,5/29/19,1,gc180508,68,19052901,NA,1.453,2.192,2.33932,4.07033,40.06274995,952.9821773,1.653311976,39.32772586,
69_19052901,34,PE,Littoral1,5/29/19,,flux,NA,NA,flux,,run19052901,5/29/19,2,gc180508,69,19052901,NA,1.453,2.193,2.58998,4.40081,44.35550549,1030.35712,1.830465671,42.52083964,
70_19052901,34,PE,Littoral2,5/29/19,,flux,NA,NA,flux,,run19052901,5/29/19,1,gc180508,70,19052901,NA,1.452,2.192,2.49107,4.6865,42.66159162,1097.245426,1.760561131,45.28119028,
71_19052901,34,PE,Littoral2,5/29/19,,flux,NA,NA,flux,,run19052901,5/29/19,2,gc180508,71,19052901,NA,1.457,2.192,1.19168,2.37499,20.40848531,556.0539665,0.8422186,22.94726856,
72_19052901,34,PE,Littoral3,5/29/19,,flux,NA,NA,flux,,run19052901,5/29/19,1,gc180508,72,19052901,NA,1.453,2.191,2.69683,4.83849,46.18539829,1132.830688,1.905981797,46.74972503,
73_19052901,34,PE,Littoral3,5/29/19,,flux,NA,NA,flux,,run19052901,5/29/19,2,gc180508,73,19052901,NA,1.453,2.192,2.98948,5.56592,51.1972666,1303.143126,2.11281188,53.77818897,
74_19052901,34,PE,DeepHole,5/29/19,,atm,NA,NA,atm,,run19052901,5/29/19,1,gc180508,74,19052901,NA,1.458,2.192,1.19279,1.44829,20.42749496,339.0866484,0.843003092,13.99344822,
75_19052901,34,PE,DeepHole,5/29/19,,atm,NA,NA,atm,,run19052901,5/29/19,2,gc180508,75,19052901,NA,1.457,2.192,1.22149,2.30763,20.91900571,540.2830389,0.863286787,22.29643297,
76_19052901,34,NA,NA,5/29/19,5/22/19 0:00,NA,NA,NA,air,5/22/19 0:00,run19052901,5/29/19,3,gc180508,76,19052901,NA,1.458,2.192,1.205,1.96118,20.6366011,459.1690567,0.851632496,18.94901627,
77_19052901,34,NA,NA,5/29/19,5/22/19 0:00,NA,NA,NA,standard034,5/22/19 0:00,run19052901,5/29/19,2,gc180508,77,19052901,NA,1.454,2.193,1.80447,2.1368,30.90301045,500.2867867,0,0,
78_19052901,34,NA,NA,5/29/19,5/22/19 0:00,NA,NA,NA,standard035,5/22/19 0:00,run19052901,5/29/19,2,gc180508,78,19052901,NA,1.453,2.191,1.47821,4.56681,25.31554366,1069.222529,0,0,
79_19052901,34,NA,NA,5/29/19,5/22/19 0:00,NA,NA,NA,standard036,5/22/19 0:00,run19052901,5/29/19,2,gc180508,79,19052901,NA,1.45,2.191,30.09112,19.98025,515.3348051,4677.955387,0,0,
80_19052901,34,NA,NA,5/29/19,5/22/19 0:00,NA,NA,NA,standard037,5/22/19 0:00,run19052901,5/29/19,2,gc180508,80,19052901,NA,1.45,2.19,167.82321,31.66026,2874.108415,7412.584117,0,0,
81_19052901,34,NA,NA,5/29/19,5/22/19 0:00,NA,NA,NA,standard038,5/22/19 0:00,run19052901,5/29/19,2,gc180508,81,19052901,NA,1.449,2.188,3058.94507,68.20669,48761.21591,16358.98407,0,0,
82_19052901,34,NA,NA,5/29/19,5/22/19 0:00,NA,NA,NA,air,5/22/19 0:00,run19052901,5/29/19,4,gc180508,82,19052901,NA,1.457,2.192,1.26625,2.78805,21.68555697,652.7632795,0.89492087,26.93827431,
1_19053001,34,NA,NA,5/30/19,5/30/19 0:00,NA,NA,NA,air,5/30/19 0:00,run19053001,5/30/19,1,gc180508,1,19053001,NA,1.461,2.197,1.39918,2.6875,28.2912666,6051.521373,1.167525693,249.7345483,
2_19053001,34,NA,NA,5/30/19,5/30/19 0:00,NA,NA,NA,standard029,5/30/19 0:00,run19053001,5/30/19,1,gc180508,2,19053001,NA,1.454,2.196,5.52828,1.61758,111.7812171,3642.351606,0,0,
3_19053001,34,NA,NA,5/30/19,5/30/19 0:00,NA,NA,NA,standard030,5/30/19 0:00,run19053001,5/30/19,1,gc180508,3,19053001,NA,1.457,2.195,1.51416,3.36603,30.61614962,7579.386972,0,0,
4_19053001,34,NA,NA,5/30/19,5/30/19 0:00,NA,NA,NA,standard031,5/30/19 0:00,run19053001,5/30/19,1,gc180508,4,19053001,NA,1.453,2.194,29.46462,20.13351,595.7713944,45335.20598,0,0,
5_19053001,34,NA,NA,5/30/19,5/30/19 0:00,NA,NA,NA,standard032,5/30/19 0:00,run19053001,5/30/19,1,gc180508,5,19053001,NA,1.452,2.193,129.85718,25.73596,2625.69798,57950.40446,0,0,
6_19053001,34,NA,NA,5/30/19,5/30/19 0:00,NA,NA,NA,standard033,5/30/19 0:00,run19053001,5/30/19,1,gc180508,6,19053001,NA,1.451,2.191,2111.42041,46.97635,42742.91289,105778.0041,0,0,
7_19053001,34,NA,NA,5/30/19,5/30/19 0:00,NA,NA,NA,air,5/30/19 0:00,run19053001,5/30/19,2,gc180508,7,19053001,NA,1.46,2.194,0.969729,1.70591,19.60781434,3841.246819,0.809176462,158.5208049,
8_19053001,33,PE,DeepHole,5/23/19,5/23/19 17:00,lab,control,NA,methSlurry,5/30/19 9:00,run19053001,5/30/19,1,gc180508,8,19053001,NA,1.452,2.193,232.92159,18.28641,4709.64908,41176.03756,194.3580817,1699.255197,
9_19053001,33,PE,DeepHole,5/23/19,5/23/19 17:00,lab,control,NA,methSlurry,5/30/19 9:00,run19053001,5/30/19,2,gc180508,9,19053001,NA,1.452,2.193,220.2478,18.26234,4453.386432,41121.83845,183.7826193,1697.018504,
10_19053001,33,PE,DeepHole,5/23/19,5/23/19 17:00,lab,control,NA,methSlurry,5/30/19 9:00,run19053001,5/30/19,3,gc180508,10,19053001,NA,1.451,2.192,262.69031,21.39659,5311.569343,48179.3197,219.1981634,1988.267065,
11_19053001,33,PE,DeepHole,5/23/19,5/23/19 17:00,lab,algal,NA,methSlurry,5/30/19 9:00,run19053001,5/30/19,1,gc180508,11,19053001,NA,1.451,2.192,285.56451,26.05187,5774.083165,58661.74813,238.2852116,2420.856553,
12_19053001,33,PE,DeepHole,5/23/19,5/23/19 17:00,lab,algal,NA,methSlurry,5/30/19 9:00,run19053001,5/30/19,2,gc180508,12,19053001,NA,1.451,2.192,209.38843,23.28866,4233.811158,52439.74836,174.7211737,2164.086692,
13_19053001,33,PE,DeepHole,5/23/19,5/23/19 17:00,lab,algal,NA,methSlurry,5/30/19 9:00,run19053001,5/30/19,3,gc180508,13,19053001,NA,1.451,2.192,240.98743,21.59344,4872.739482,48622.57253,201.0885063,2006.55925,
14_19053001,33,PE,DeepHole,5/23/19,5/23/19 17:00,lab,BES,NA,methSlurry,5/30/19 9:00,run19053001,5/30/19,1,gc180508,14,19053001,NA,1.451,2.192,166.96152,18.25964,3375.943677,41115.75878,139.3186469,1696.767608,
15_19053001,33,PE,DeepHole,5/23/19,5/23/19 17:00,lab,BES,NA,methSlurry,5/30/19 9:00,run19053001,5/30/19,2,gc180508,15,19053001,NA,1.45,2.191,229.42177,21.90405,4638.883102,49321.98204,191.4377071,2035.422524,
16_19053001,33,PE,DeepHole,5/23/19,5/23/19 17:00,lab,BES,NA,methSlurry,5/30/19 9:00,run19053001,5/30/19,3,gc180508,16,19053001,NA,1.45,2.191,213.69255,21.30621,4320.839993,47975.80844,178.3126849,1979.868551,
17_19053001,33,PE,DeepHole,5/23/19,5/23/19 17:00,lab,algalBES,NA,methSlurry,5/30/19 9:00,run19053001,5/30/19,1,gc180508,17,19053001,NA,1.45,2.191,178.53876,19.75962,3610.034204,44493.30707,148.9791088,1836.152474,
18_19053001,33,PE,DeepHole,5/23/19,5/23/19 17:00,lab,algalBES,NA,methSlurry,5/30/19 9:00,run19053001,5/30/19,2,gc180508,18,19053001,NA,1.45,2.191,147.82645,18.62812,2989.034654,41945.47584,123.351662,1731.008422,
19_19053001,33,PE,DeepHole,5/23/19,5/23/19 17:00,lab,algalBES,NA,methSlurry,5/30/19 9:00,run19053001,5/30/19,3,gc180508,19,19053001,NA,1.45,2.191,174.39516,19.70339,3526.251065,44366.69235,145.5215412,1830.927331,
20_19053001,33,PA,DeepHole,5/23/19,5/23/19 17:00,lab,control,NA,methSlurry,5/30/19 9:00,run19053001,5/30/19,1,gc180508,20,19053001,NA,1.451,2.192,153.95221,14.3008,3112.896851,32201.52441,128.4632146,1328.894448,
21_19053001,33,PA,DeepHole,5/23/19,5/23/19 17:00,lab,control,NA,methSlurry,5/30/19 9:00,run19053001,5/30/19,2,gc180508,21,19053001,NA,1.45,2.191,305.18085,19.48176,6170.723415,43867.64168,254.6537853,1810.332477,
22_19053001,33,PA,DeepHole,5/23/19,5/23/19 17:00,lab,control,NA,methSlurry,5/30/19 9:00,run19053001,5/30/19,3,gc180508,22,19053001,NA,1.45,2.191,334.59827,22.19926,6765.540431,49986.71492,279.2007297,2062.85476,
23_19053001,33,PA,DeepHole,5/23/19,5/23/19 17:00,lab,algal,NA,methSlurry,5/30/19 9:00,run19053001,5/30/19,1,gc180508,23,19053001,NA,1.45,2.191,169.19742,17.9455,3421.15333,40408.40067,141.1843616,1667.576311,
24_19053001,33,PA,DeepHole,5/23/19,5/23/19 17:00,lab,algal,NA,methSlurry,5/30/19 9:00,run19053001,5/30/19,2,gc180508,24,19053001,NA,1.45,2.191,272.98679,24.10161,5519.763042,54270.29136,227.7899135,2239.629651,
25_19053001,33,PA,DeepHole,5/23/19,5/23/19 17:00,lab,algal,NA,methSlurry,5/30/19 9:00,run19053001,5/30/19,3,gc180508,25,19053001,NA,1.45,2.191,230.11627,20.2614,4652.925816,45623.17959,192.0172226,1882.780121,
26_19053001,33,PA,DeepHole,5/23/19,5/23/19 17:00,lab,BES,NA,methSlurry,5/30/19 9:00,run19053001,5/30/19,1,gc180508,26,19053001,NA,1.45,2.191,233.3342,24.85757,4717.992009,55972.50833,194.7023782,2309.876843,
27_19053001,33,PA,DeepHole,5/23/19,5/23/19 17:00,lab,BES,NA,methSlurry,5/30/19 9:00,run19053001,5/30/19,2,gc180508,27,19053001,NA,1.45,2.19,236.97182,24.16693,4791.544287,54417.37429,197.7377381,2245.699478,
28_19053001,33,PA,DeepHole,5/23/19,5/23/19 17:00,lab,BES,NA,methSlurry,5/30/19 9:00,run19053001,5/30/19,3,gc180508,28,19053001,NA,1.45,2.19,318.26819,27.91641,6435.347999,62860.1867,265.5743286,2594.117969,
29_19053001,33,PA,DeepHole,5/23/19,5/23/19 17:00,lab,algalBES,NA,methSlurry,5/30/19 9:00,run19053001,5/30/19,1,gc180508,29,19053001,NA,1.45,2.19,205.14362,22.42813,4147.981564,50502.06811,171.1791529,2084.122387,
30_19053001,33,PA,DeepHole,5/23/19,5/23/19 17:00,lab,algalBES,NA,methSlurry,5/30/19 9:00,run19053001,5/30/19,2,gc180508,30,19053001,NA,1.45,2.19,268.95654,25.41445,5438.271828,57226.45111,224.4269291,2361.624629,
31_19053001,33,PA,DeepHole,5/23/19,5/23/19 17:00,lab,algalBES,NA,methSlurry,5/30/19 9:00,run19053001,5/30/19,3,gc180508,31,19053001,NA,1.45,2.19,196.65004,23.24647,3976.242305,52344.74792,164.0918068,2160.166208,
32_19053001,34,PE,DeepHole,5/22/19,5/22/19 17:00,methSlurry,NA,NA,methSlurry,5/30/19 9:00,run19053001,5/30/19,1,gc180508,32,19053001,NA,1.449,2.189,474.79175,33.5778,9600.237266,75608.10208,396.1831694,3120.199708,
33_19053001,34,PE,DeepHole,5/22/19,5/22/19 17:00,methSlurry,NA,NA,methSlurry,5/30/19 9:00,run19053001,5/30/19,2,gc180508,33,19053001,NA,1.45,2.189,447.26483,30.84262,9043.645954,69449.21828,373.2137256,2866.03452,
34_19053001,34,PE,DeepHole,5/22/19,5/22/19 17:00,methSlurry,NA,NA,methSlurry,5/30/19 9:00,run19053001,5/30/19,3,gc180508,34,19053001,NA,1.45,2.189,424.79297,32.16421,8589.267402,72425.08065,354.4624042,2988.842588,
35_19053001,34,PE,Littoral1,5/22/19,5/22/19 17:00,methSlurry,NA,NA,methSlurry,5/30/19 9:00,run19053001,5/30/19,1,gc180508,35,19053001,NA,1.45,2.191,119.9093,15.0217,2424.552934,33824.79576,100.0565964,1395.883707,
36_19053001,34,PE,Littoral2,5/22/19,5/22/19 17:00,methSlurry,NA,NA,methSlurry,5/30/19 9:00,run19053001,5/30/19,2,gc180508,36,19053001,NA,1.45,2.192,23.65337,10.33788,478.2685549,23278.10298,19.73721551,960.6421551,
37_19053001,34,PE,Littoral3,5/22/19,5/22/19 17:00,methSlurry,NA,NA,methSlurry,5/30/19 9:00,run19053001,5/30/19,3,gc180508,37,19053001,NA,1.45,2.191,28.51176,9.76213,576.5046694,21981.67008,23.7912294,907.140884,
38_19053001,34,PA,DeepHole,5/22/19,5/22/19 17:00,methSlurry,NA,NA,methSlurry,5/30/19 9:00,run19053001,5/30/19,1,gc180508,38,19053001,NA,1.45,2.189,455.0885,35.80213,9201.839706,80616.69019,379.7420749,3326.894423,
39_19053001,34,PA,DeepHole,5/22/19,5/22/19 17:00,methSlurry,NA,NA,methSlurry,5/30/19 9:00,run19053001,5/30/19,2,gc180508,39,19053001,NA,1.45,2.19,394.91843,32.26688,7985.20747,72656.26566,329.5340225,2998.383144,
40_19053001,34,PA,DeepHole,5/22/19,5/22/19 17:00,methSlurry,NA,NA,methSlurry,5/30/19 9:00,run19053001,5/30/19,3,gc180508,40,19053001,NA,1.45,2.19,387.12073,29.22203,7827.538829,65800.08897,323.0273435,2715.442032,
41_19053001,34,PA,Littoral1,5/22/19,5/22/19 17:00,methSlurry,NA,NA,methSlurry,5/30/19 9:00,run19053001,5/30/19,1,gc180508,41,19053001,NA,1.45,2.191,75.94803,13.77874,1535.660862,31025.98683,63.37374487,1280.382292,
42_19053001,34,PA,Littoral2,5/22/19,5/22/19 17:00,methSlurry,NA,NA,methSlurry,5/30/19 9:00,run19053001,5/30/19,2,gc180508,42,19053001,NA,1.45,2.191,81.45762,14.64741,1647.064169,32981.99616,67.97114326,1361.103003,
43_19053001,34,PA,Littoral3,5/22/19,5/22/19 17:00,methSlurry,NA,NA,methSlurry,5/30/19 9:00,run19053001,5/30/19,3,gc180508,43,19053001,NA,1.45,2.191,54.20182,11.83852,1095.954873,26657.13741,45.22793168,1100.088351,
44_19053001,34,PE,DeepHole,5/29/19,5/29/19 17:00,methSlurry,NA,NA,methSlurry,5/30/19 9:00,run19053001,5/30/19,1,gc180508,44,19053001,NA,1.45,2.191,180.93214,15.00849,3658.428086,33795.05042,150.9762305,1394.656175,
45_19053001,34,PE,DeepHole,5/29/19,5/29/19 17:00,methSlurry,NA,NA,methSlurry,5/30/19 9:00,run19053001,5/30/19,2,gc180508,45,19053001,NA,1.45,2.19,213.03055,18.85258,4307.454426,42450.8989,177.7602885,1751.866251,
